paper_id,arxiv_id,arxiv_url,title,published_at,terra_composite,jev_composite,terra_rank,jev_rank,rank_gap,terra_technical_significance,terra_apparent_novelty,terra_practical_applicability,terra_professional_value,terra_learning_value,terra_evidence_strength,jev_technical_significance,jev_apparent_novelty,jev_practical_applicability,jev_professional_value,jev_learning_value,jev_evidence_strength,jev_confidence,organisations,is_golden,was_editorial_pick
196445,2609.18341,https://arxiv.org/abs/2609.18341,Understanding AI Provider Recommendations in Local Service Markets,2026-09-16 00:00:00+00:00,7.82,7.1064,264,104,160,7.5,7.0,9.0,8.0,8.0,8.0,7.0,7.0,8.0,8.5,8.0,8.0,0.78,New York University,False,none
195950,2602.12354,https://arxiv.org/abs/2602.12354,An Industrial-Scale Sequential Recommender for LinkedIn Feed Ranking,2026-09-16 00:00:00+00:00,8.1,6.7158,108,267,-159,8.5,6.5,9.5,8.5,7.5,8.5,7.0,5.0,9.5,8.5,8.0,7.0,0.78,,False,none
199559,2609.22894,https://arxiv.org/abs/2609.22894,Are Coreset Selection Methods Worth Their Cost?,2026-09-19 00:00:00+00:00,7.96,7.3344,211,52,159,7.5,7.0,9.0,8.5,8.5,8.5,8.0,6.5,7.5,8.5,8.5,8.5,0.7933333333333333,Shandong University; University of Illinois Urbana-Champaign,False,none
197273,2609.19587,https://arxiv.org/abs/2609.19587,Red-Teaming Auto Mode: Improving Blocking Classifiers Against Malign Coding Agents,2026-09-17 00:00:00+00:00,8.06,6.6605,140,298,-158,8.0,7.5,8.5,8.5,8.0,6.5,7.5,7.0,8.0,8.5,8.0,5.5,0.7783333333333333,Anthropic,False,none
197748,2609.20578,https://arxiv.org/abs/2609.20578,NS3Learn: Transferring 5G NR Mode-2 Reception Realism from ns-3 to the Veins/SUMO Stack for Connected-Vehicle Safety Assessment,2026-09-17 00:00:00+00:00,7.98,7.3696,205,47,158,8.0,7.5,8.5,8.0,8.0,8.0,8.0,7.5,7.5,8.0,8.5,8.0,0.79,North Carolina Agricultural and Technical State University,False,none
184994,2609.07162,https://arxiv.org/abs/2609.07162,"The Oversight Gap: What LLM Safety Monitors Miss, and Why It Is Not Capability",2026-09-07 00:00:00+00:00,7.8,7.007,297,140,157,8.0,8.0,7.0,8.0,8.0,7.5,8.5,8.0,5.5,8.0,8.5,7.0,0.6933333333333334,Carnegie Mellon University,True,none
197304,2609.19656,https://arxiv.org/abs/2609.19656,Self-Evolving Search Index,2026-09-17 00:00:00+00:00,7.6,6.1289,448,605,-157,7.5,7.5,8.0,7.5,7.5,5.5,7.5,7.0,7.0,7.5,8.0,4.5,0.715,Korea University; Yonsei University,False,none
199261,2509.25998,https://arxiv.org/abs/2509.25998,VRWKV-Editor: Reducing quadratic complexity in transformer-based video editing,2026-09-20 00:00:00+00:00,7.08,6.0204,824,667,157,7.0,6.5,8.0,7.0,7.0,6.5,7.0,6.5,7.0,7.5,7.0,5.5,0.7483333333333333,Sorbonne Université,False,none
200511,2609.24482,https://arxiv.org/abs/2609.24482,STA-TFM: Spatio-Temporal Aggregation Across Views TransForMer for Pose Estimation,2026-09-21 00:00:00+00:00,6.8,5.8608,914,757,157,7.0,6.0,7.5,7.0,6.5,7.0,7.0,6.0,6.5,7.0,7.0,6.0,0.725,,False,none
197400,2609.19850,https://arxiv.org/abs/2609.19850,GR2PO: Group Relative Return Policy Optimization for Continuous Robot Control,2026-09-17 00:00:00+00:00,6.98,5.9786,851,695,156,7.0,6.5,7.5,7.0,7.0,7.0,6.5,6.0,7.0,7.0,7.5,6.5,0.7866666666666666,Hong Kong University of Science and Technology; The Hong Kong University of Science and Technology (Guangzhou),False,none
199240,2507.07292,https://arxiv.org/abs/2507.07292,Discretization-independent operator learning for partial differential equations,2026-09-20 00:00:00+00:00,7.78,6.3366,321,477,-156,8.0,7.5,7.5,8.0,8.0,7.5,7.5,7.0,6.5,6.5,8.0,6.5,0.7133333333333334,,False,none
199312,2601.21647,https://arxiv.org/abs/2601.21647,ILRR: Inference-Time Steering Method for Masked Diffusion Language Models,2026-09-20 00:00:00+00:00,6.78,5.8474,919,763,156,6.5,7.0,7.0,6.5,7.0,6.5,7.0,6.5,6.5,6.5,7.5,5.5,0.7816666666666666,Ben-Gurion University of the Negev; Tel Aviv University,False,none
200087,2609.23957,https://arxiv.org/abs/2609.23957,Divergent strategies and convergent outcomes in autonomous materials discovery,2026-09-21 00:00:00+00:00,7.82,6.401,291,447,-156,7.5,8.0,7.5,8.0,8.5,8.0,7.0,7.0,6.0,7.0,8.0,7.5,0.7383333333333333,,False,none
19803,2508.08855,https://arxiv.org/abs/2508.08855,BiasGym: A Simple and Generalizable Framework for Analyzing and Removing Biases through Injection,2026-09-01 00:00:00+00:00,7.18,5.3404,764,919,-155,7.0,7.5,7.0,7.0,7.5,5.5,7.0,6.5,6.5,6.5,7.5,3.0,0.7233333333333334,University of Copenhagen,True,none
196519,2609.18504,https://arxiv.org/abs/2609.18504,InterMASH: A Unified Geometric Representation for Grasp Synthesis,2026-09-16 00:00:00+00:00,7.44,5.9118,571,726,-155,7.5,7.5,7.5,7.5,7.0,6.0,7.5,7.0,6.5,6.5,8.0,4.5,0.745,Chinese Academy of Sciences; Shenzhen University,False,none
197032,2602.04620,https://arxiv.org/abs/2602.04620,QUATRO: Query-Adaptive Trust Region Policy Optimization for LLM Fine-tuning,2026-09-17 00:00:00+00:00,7.24,5.4612,729,884,-155,7.5,7.0,7.5,7.0,7.0,6.5,7.0,6.5,6.0,6.5,7.5,4.0,0.72,Ewha Womans University; Seoul National University,False,none
199125,2609.22684,https://arxiv.org/abs/2609.22684,StateMem: Single-State Residual Memory with Adaptive Inference for Vision-Language-Action Policies,2026-09-19 00:00:00+00:00,7.38,6.3366,631,476,155,7.5,7.0,7.5,7.5,7.5,7.5,7.5,6.5,7.0,7.0,7.5,6.5,0.7783333333333333,Southeast University,False,none
199781,2609.23325,https://arxiv.org/abs/2609.23325,Rethinking Class Imbalance for Single-Cell Foundation Models: A Systematic Benchmark Across Architectures and Long-Tail Loss Functions,2026-09-20 00:00:00+00:00,7.9,7.1816,242,87,155,7.5,7.5,8.5,8.0,8.5,8.0,7.5,6.5,8.0,8.5,8.5,8.0,0.8133333333333334,,False,none
200309,2510.22172,https://arxiv.org/abs/2510.22172,M-CIF: Multi-Scale Alignment For CIF-Based Non-Autoregressive ASR,2026-09-21 00:00:00+00:00,6.74,5.8256,934,779,155,6.5,6.5,7.0,7.0,7.0,6.5,6.5,6.0,7.0,7.0,7.0,6.0,0.8049999999999999,Northeastern University,False,none
197774,2609.20650,https://arxiv.org/abs/2609.20650,Multi-center Medical Data Mining with FL-Net - A One-stop Shop for Federated Learning,2026-09-17 00:00:00+00:00,7.38,6.3491,624,470,154,7.5,6.5,8.0,8.0,7.0,6.5,7.5,6.5,7.5,8.0,7.5,5.5,0.7633333333333333,,False,none
199427,2606.10449,https://arxiv.org/abs/2606.10449,GuideWalk: Learning Unified Autonomous Navigation and Locomotion for Humanoid Robots across Versatile Terrains,2026-09-19 00:00:00+00:00,7.12,5.1198,799,953,-154,7.5,6.5,7.5,7.0,7.0,6.0,7.0,6.0,5.5,6.0,7.5,3.5,0.69,,False,none
200669,2609.24812,https://arxiv.org/abs/2609.24812,MSI-Bench: Evaluating Multi-Speaker Voice Interaction for Collaborative AI Agents,2026-09-21 00:00:00+00:00,7.62,6.6794,444,290,154,7.5,7.0,8.0,8.0,8.0,8.0,7.5,7.0,7.0,7.5,8.0,7.0,0.7966666666666666,,False,none
199262,2509.26200,https://arxiv.org/abs/2509.26200,Toward an Unbiased Collective Memory for Efficient LLM-Based Agentic 6G Cross-Domain Management,2026-09-19 00:00:00+00:00,7.22,5.4149,745,898,-153,7.5,7.5,6.5,7.0,7.5,6.5,8.0,7.5,3.0,4.5,7.5,5.5,0.63,IEEE Standards Association,False,none
199456,2609.18514,https://arxiv.org/abs/2609.18514,"ActiveScale: Scaling Active Perception for Robots across Model, Data, and Hardware",2026-09-19 00:00:00+00:00,7.32,6.2453,682,529,153,7.5,7.0,7.5,7.5,7.0,6.5,7.5,6.5,7.0,7.5,8.0,5.5,0.7966666666666666,Carnegie Mellon University; The Hong Kong University of Science and Technology (Guangzhou),False,none
200178,2609.24128,https://arxiv.org/abs/2609.24128,OSCAR: Order-aware Scoring and Calibration for AI Rankings,2026-09-21 00:00:00+00:00,8.14,6.7895,94,247,-153,8.0,8.0,8.0,8.5,8.5,8.0,7.5,7.0,7.0,7.5,8.0,7.5,0.79,,False,none
200362,2605.01699,https://arxiv.org/abs/2605.01699,Probe-Geometry Alignment: Erasing the Cross-Sequence Memorization Signature Below Chance,2026-09-21 00:00:00+00:00,7.72,6.8635,364,211,153,8.0,8.0,7.0,7.5,8.0,7.0,8.5,7.5,5.5,7.0,8.5,7.5,0.665,Morgan State University,False,none
197483,2609.19991,https://arxiv.org/abs/2609.19991,AVTrace: Diagnosing Audio-Visual Temporal Reasoning in Omni Models,2026-09-17 00:00:00+00:00,7.52,6.0323,509,661,-152,7.5,7.0,7.5,8.0,8.0,7.0,7.0,6.5,6.0,7.0,7.5,6.5,0.7983333333333333,,False,none
199395,2605.12481,https://arxiv.org/abs/2605.12481,ToolCUA: Towards Optimal GUI-Tool Path Orchestration for Computer Use Agents,2026-09-19 00:00:00+00:00,7.66,6.1934,410,562,-152,7.5,7.5,8.0,7.5,8.0,7.0,7.5,7.0,6.5,7.0,8.0,5.5,0.765,Fudan University; Shanghai Artificial Intelligence Laboratory,False,none
198777,2609.19827,https://arxiv.org/abs/2609.19827,F$^{2}$DR: A Fine-Grained Full-Pipeline Reward Framework for DeepSearch Workflows,2026-09-19 00:00:00+00:00,6.48,5.7072,973,822,151,6.5,6.0,7.0,6.5,6.5,5.5,7.0,6.5,7.0,7.5,7.0,4.0,0.715,Baidu (China); Tianjin University,False,none
196616,2609.18718,https://arxiv.org/abs/2609.18718,Calibrated Probabilistic Obstruction Reasoning with Vision-Language Models for Grasping in Clutter,2026-09-16 00:00:00+00:00,7.92,7.215,224,74,150,8.0,7.5,8.5,8.0,7.5,8.0,8.5,7.5,7.0,7.5,8.5,7.5,0.7783333333333333,Hanyang University; Japan Advanced Institute of Science and Technology; Universitas 17 Agustus 1945 Semarang,False,none
197136,2609.18512,https://arxiv.org/abs/2609.18512,PatchyBFT: Automating Diversification of Fault-Tolerant Systems using LLMs,2026-09-17 00:00:00+00:00,7.22,5.4442,740,890,-150,7.5,7.0,7.0,7.5,7.0,6.0,7.0,7.0,5.0,6.5,7.0,4.5,0.6316666666666667,,False,none
197376,2609.19812,https://arxiv.org/abs/2609.19812,Absence is Presence: Understanding Visual Scene Negative Events Under Safety Cognitive Constraint,2026-09-17 00:00:00+00:00,7.2,5.394,754,904,-150,7.0,8.0,6.5,7.0,7.5,5.0,7.5,7.5,6.0,6.0,7.5,2.5,0.6916666666666667,Beijing Institute of Technology; Sichuan University,False,none
196467,2609.18395,https://arxiv.org/abs/2609.18395,DetAug: Obstacle-Blind Trajectory Augmentation for Zero-shot Obstacle Avoidance,2026-09-16 00:00:00+00:00,8.04,6.6588,151,300,-149,8.0,8.0,8.5,8.0,7.5,8.0,7.5,7.0,7.5,7.5,8.0,6.5,0.7966666666666666,University of Oxford,False,none
196887,2609.19291,https://arxiv.org/abs/2609.19291,Why Pretraining Fails to Share Cross-Lingual Knowledge,2026-09-16 00:00:00+00:00,8.1,6.734,110,259,-149,8.5,8.0,7.5,8.0,8.5,7.5,8.0,7.5,6.0,7.5,8.0,7.0,0.7316666666666667,Weizmann Institute of Science,False,none
200777,2609.21762,https://arxiv.org/abs/2609.21762,Neural composite likelihood estimation: simulation based inference for time series,2026-09-18 00:00:00+00:00,7.1,4.9749,816,965,-149,7.0,6.5,7.5,7.0,8.0,6.5,6.5,6.5,5.5,5.0,7.5,3.5,0.6483333333333333,University of Bristol,False,none
197848,2502.02542,https://arxiv.org/abs/2502.02542,OverThink: Slowdown Attacks on Reasoning LLMs,2026-09-17 00:00:00+00:00,8.18,6.8432,76,224,-148,8.0,8.0,8.5,8.5,8.0,7.5,7.5,7.0,7.5,8.0,8.0,7.0,0.7933333333333333,"Simon Fraser University; University of Maryland, College Park; University of Massachusetts Amherst",False,none
198497,2609.21656,https://arxiv.org/abs/2609.21656,Beyond Gaussian Worlds: Latent Geometry Matters for JEPAs,2026-09-18 00:00:00+00:00,7.26,5.5264,724,872,-148,7.5,8.0,5.5,7.0,8.5,6.5,7.5,7.0,4.0,5.0,7.5,6.0,0.65,,False,none
200442,2609.24350,https://arxiv.org/abs/2609.24350,LIBERO-VPro: Benchmarking Closed-Loop Visual Robustness of Robotic Foundation Models,2026-09-21 00:00:00+00:00,7.88,7.1064,253,105,148,8.0,7.5,8.0,8.0,8.0,8.5,8.0,7.0,7.0,8.0,8.0,8.0,0.7883333333333333,Fudan University; Princeton University; Singapore Management University; Soutenabilité et Résilence,False,none
196684,2609.18863,https://arxiv.org/abs/2609.18863,"Physics-based prediction, uncertainty quantification and decision-making for IN718 crystallographic texture intensity across LPBF defocus regimes",2026-09-16 00:00:00+00:00,7.88,7.141,245,98,147,8.0,7.5,8.0,8.0,8.0,8.5,8.0,7.0,7.5,8.0,8.5,7.5,0.8,,False,none
198213,2609.20103,https://arxiv.org/abs/2609.20103,Safety-Critical Scenarios Emerge from Initial Scenes,2026-09-18 00:00:00+00:00,7.74,6.3184,346,492,-146,8.0,7.5,8.0,7.5,7.5,7.0,7.5,7.0,6.5,7.5,7.5,6.0,0.7783333333333333,,False,none
196437,2609.18324,https://arxiv.org/abs/2609.18324,RAFAIL: Relationship-Aware Failure Detection for Robotic Manipulation,2026-09-16 00:00:00+00:00,7.04,5.9858,834,689,145,7.0,7.0,7.5,7.0,6.5,6.5,7.0,6.5,6.5,7.5,7.5,5.5,0.8066666666666666,Karlsruhe Institute of Technology,False,none
199719,2609.23185,https://arxiv.org/abs/2609.23185,Neural Residual Modeling for Scientific Data Compression under Guaranteed Error Bounds,2026-09-19 00:00:00+00:00,7.3,6.2107,695,551,144,7.5,6.5,8.0,7.5,7.0,6.5,7.5,7.0,6.5,7.5,7.5,5.5,0.7583333333333333,University of Florida,False,none
199835,2609.23427,https://arxiv.org/abs/2609.23427,RSPDBench: Benchmarking Vision Foundation Models on Earth Observation Tasks Under Physically Grounded Remote-Sensing Product Degradations,2026-09-20 00:00:00+00:00,7.88,7.098,251,107,144,8.0,7.5,8.0,8.0,8.0,8.0,7.5,7.5,8.0,8.0,8.5,7.0,0.7916666666666666,,False,none
199877,2609.23516,https://arxiv.org/abs/2609.23516,ITSY: Causal Discovery From Irregular Time-Series Data,2026-09-20 00:00:00+00:00,7.06,5.9965,831,687,144,7.0,7.0,7.0,7.0,7.5,6.5,7.0,7.0,6.0,6.0,7.5,6.5,0.7366666666666667,Renmin University of China; Zhejiang University,False,none
142714,2609.04565,https://arxiv.org/abs/2609.04565,Extremely Sparse Supervision Incentivizes Reasoning Ability,2026-09-03 00:00:00+00:00,8.1,6.7886,105,248,-143,8.0,8.0,8.5,8.0,8.0,7.5,7.5,7.5,7.0,7.5,8.0,7.0,0.7333333333333334,Amazon; Duke University,True,none
199640,2609.23039,https://arxiv.org/abs/2609.23039,"Auditing Political Alignment in LLM Assistants: Engagement, Stance, and User Identity",2026-09-19 00:00:00+00:00,7.96,7.238,212,69,143,8.0,7.5,8.0,8.5,8.0,8.0,7.5,7.5,7.5,8.0,8.5,8.0,0.7783333333333333,,False,none
200660,2609.24787,https://arxiv.org/abs/2609.24787,Toward a foundation model for forest point clouds,2026-09-21 00:00:00+00:00,7.68,6.7522,400,257,143,8.0,6.5,8.5,8.0,7.5,7.0,7.5,7.0,7.0,8.0,8.0,7.0,0.8033333333333333,,False,none
200746,2609.24972,https://arxiv.org/abs/2609.24972,RRSI: Regularized Recursive Self-Improvement of Agent Harnesses,2026-09-21 00:00:00+00:00,7.66,6.1952,416,559,-143,7.5,7.0,8.5,8.0,7.5,7.5,7.5,6.5,6.5,7.0,8.0,6.0,0.76,Stanford University; University of North Carolina at Chapel Hill,False,none
199485,2609.21677,https://arxiv.org/abs/2609.21677,GUARD: Natural Forgetting in Large Reasoning Models via Guided Answer-Reasoning Distillation,2026-09-21 00:00:00+00:00,7.72,6.2972,362,504,-142,8.0,7.5,7.5,8.0,7.5,6.5,7.5,7.0,7.0,7.5,7.5,5.5,0.78,East China Normal University,False,none
199614,2609.22988,https://arxiv.org/abs/2609.22988,Rethinking Pivot Programming Languages in Code Language Models,2026-09-19 00:00:00+00:00,6.42,5.6385,980,838,142,6.5,6.5,5.5,6.5,7.5,6.5,7.0,6.5,5.0,5.5,7.5,6.5,0.7466666666666667,Universität Ulm; University of Southern Denmark,False,none
198399,2609.21447,https://arxiv.org/abs/2609.21447,FootQuery: Future-Touchdown-Guided Retrieval from Depth History for Perceptive Humanoid Locomotion,2026-09-18 00:00:00+00:00,7.82,7.03,273,132,141,8.0,7.5,8.0,8.0,7.5,7.0,8.0,7.0,8.0,7.0,8.0,7.5,0.8,Nanyang Technological University; Tsinghua University; University of Science and Technology Beijing,False,none
199698,2609.23142,https://arxiv.org/abs/2609.23142,CraftBench-UE: Deterministic Evaluation for Coding Agents in Unreal Engine,2026-09-19 00:00:00+00:00,7.48,6.461,545,404,141,7.5,7.5,7.0,8.0,7.5,8.0,7.5,7.0,6.5,7.0,7.5,7.0,0.755,University of Rochester,False,none
200224,2609.24200,https://arxiv.org/abs/2609.24200,Forgeable Confirmation in Automated Computer Security Testing: Deterministic Rules versus AI Judges,2026-09-21 00:00:00+00:00,8.06,7.9647,146,5,141,8.0,7.5,8.5,8.5,8.0,8.5,8.5,7.5,8.5,9.0,8.5,8.5,0.8133333333333334,,False,none
200622,2609.24708,https://arxiv.org/abs/2609.24708,SPARSER: Sparse Variable Projection by Exploiting Separable Structure in Robotic Perception,2026-09-21 00:00:00+00:00,7.98,7.2436,209,68,141,8.0,7.5,8.5,8.0,8.0,8.0,8.5,7.0,8.0,8.0,8.5,7.0,0.7666666666666667,Harvard University; Massachusetts Institute of Technology; Northeastern University; University of Michigan,False,none
199861,2609.23486,https://arxiv.org/abs/2609.23486,Cognitive Action Reasoning for Proactive Robots from Human-Centered Multimodal Observations,2026-09-20 00:00:00+00:00,7.46,6.4261,563,423,140,7.5,7.5,7.0,7.5,8.0,6.5,7.5,7.5,6.0,7.0,8.0,6.5,0.7566666666666667,,False,none
197212,2609.19456,https://arxiv.org/abs/2609.19456,Beyond Private Training: The New Landscape of AI Privacy,2026-09-16 00:00:00+00:00,7.9,7.141,239,100,139,8.0,8.0,7.5,8.0,8.0,7.5,7.5,7.5,7.5,8.5,8.0,7.5,0.8150000000000001,,False,none
197991,2609.21058,https://arxiv.org/abs/2609.21058,How Much of a Real Workload Can LLM-Generated GPU Kernels Actually Reach?,2026-09-17 00:00:00+00:00,8.0,7.3884,184,45,139,8.0,8.0,8.0,8.0,8.0,8.0,8.5,7.5,6.5,8.5,8.5,8.0,0.7616666666666667,,False,none
198970,2609.22332,https://arxiv.org/abs/2609.22332,AffordanceWAM: Affordance-Aware Joint World-Action Modeling for Robot Manipulation,2026-09-16 00:00:00+00:00,7.44,6.4082,575,436,139,7.5,7.5,7.5,7.5,7.0,6.5,7.5,7.0,6.5,7.0,8.0,6.5,0.78,Chinese University of Hong Kong; National University of Singapore; Peking University; The Hong Kong University of Science and Technology (Guangzhou); University of Hong Kong,False,none
200156,2609.24101,https://arxiv.org/abs/2609.24101,When More Evidence Hurts: Publication-Bias Drift and Principled Stopping for Biomedical Causal Search,2026-09-21 00:00:00+00:00,8.0,7.326,194,55,139,8.0,8.0,8.0,8.0,8.0,7.5,8.0,7.5,7.5,8.5,8.5,7.5,0.79,,False,none
199015,2609.22455,https://arxiv.org/abs/2609.22455,Apollo Restore: A Foundation LLM for Historical Greek Optimized for Fill-in-the-Middle Restoration of Ancient Greek Texts,2026-09-18 00:00:00+00:00,8.04,6.66,161,299,-138,8.5,8.0,7.5,8.0,8.0,8.5,8.0,7.0,7.5,5.5,7.5,7.5,0.6733333333333333,Austrian Academy of Sciences; Mistral AI; Northeastern University,False,none
200450,2609.24367,https://arxiv.org/abs/2609.24367,TReViS: Temporal Repetition Structure Aware Video Synthesis for Self-supervised Repetitive Action Counting,2026-09-21 00:00:00+00:00,7.16,6.052,789,651,138,7.0,7.0,7.5,7.0,7.5,6.5,7.5,7.0,7.0,6.5,7.5,5.0,0.7366666666666667,Italian Institute of Technology,False,none
196543,2609.18554,https://arxiv.org/abs/2609.18554,CARA: Collision-Aware Resolution Adaptation for Multiresolution Hash Encoding Based Image Fitting,2026-09-16 00:00:00+00:00,7.28,6.1776,705,569,136,7.0,7.0,8.0,7.5,7.0,7.5,7.5,7.0,6.5,6.5,7.5,6.0,0.725,Stanford University; University of Waterloo,False,none
197395,2609.19843,https://arxiv.org/abs/2609.19843,A Dual-Process Perspective on Nudge Susceptibility in LLM-Based GUI Agents,2026-09-17 00:00:00+00:00,7.72,6.845,356,220,136,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.5,7.0,8.0,8.0,7.5,0.7866666666666666,,False,none
199885,2609.23536,https://arxiv.org/abs/2609.23536,Explicit State and Resource Contracts for Low-Precision Pipeline Parallel Training under Captured Graphs,2026-09-20 00:00:00+00:00,8.14,6.8335,92,228,-136,8.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.5,8.0,8.0,5.5,0.6566666666666666,Dalian Ocean University; NingboTech University; Zhejiang University,False,none
197132,2609.18304,https://arxiv.org/abs/2609.18304,"Rollback the World, Keep the Reflection: Rollback-Induced Reflection for Long-Horizon LLM Agents",2026-09-17 00:00:00+00:00,7.16,6.0723,773,638,135,7.0,7.0,7.5,7.0,7.5,6.5,7.0,7.0,6.5,7.0,8.0,5.5,0.765,Wuhan University,False,none
199017,2609.22462,https://arxiv.org/abs/2609.22462,VLPSA: Vision-Language-Poisson-Safe Actions for Full-Body Safety of Learned Policies,2026-09-18 00:00:00+00:00,7.82,7.007,279,144,135,8.0,7.5,8.0,8.0,7.5,7.0,8.0,7.5,7.5,7.5,8.0,7.0,0.8033333333333333,California Institute of Technology,False,none
200108,2609.23997,https://arxiv.org/abs/2609.23997,RoboTalk: Learning Multi-Robot Communication and Coordination from Multimodal Demonstrations,2026-09-21 00:00:00+00:00,7.06,5.9685,832,697,135,7.0,7.0,7.0,7.0,7.5,6.5,7.5,7.0,5.5,7.0,7.5,5.5,0.6883333333333334,"Northeastern University; University of California, Berkeley; University of Massachusetts Amherst",False,none
196602,2609.18686,https://arxiv.org/abs/2609.18686,Multi-Teacher Distillation for Cross-Domain Streaming Electrolaryngeal Speech Encoding,2026-09-16 00:00:00+00:00,7.34,6.2656,651,517,134,7.0,7.0,8.0,7.5,7.5,7.5,7.0,6.5,7.5,7.5,7.5,6.0,0.7866666666666666,Graz University of Technology,False,none
196661,2609.18823,https://arxiv.org/abs/2609.18823,Using OCR Heads to Verbalize Image Semantics,2026-09-16 00:00:00+00:00,7.06,5.984,827,693,134,7.0,8.0,5.5,7.0,8.0,6.5,8.0,7.5,5.0,5.0,8.0,6.0,0.6466666666666667,Northeastern University,False,none
197006,2512.05525,https://arxiv.org/abs/2512.05525,Poodle: Seamlessly Scaling Down Large Language Models with Just-in-Time Model Replacement,2026-09-17 00:00:00+00:00,7.28,5.627,707,841,-134,7.0,7.0,8.0,7.5,7.0,6.5,6.5,5.5,7.5,7.5,6.5,5.0,0.7283333333333334,Hasso Plattner Institute; University of Illinois Chicago,False,none
198305,2609.21268,https://arxiv.org/abs/2609.21268,Edit-VAR: Taming Visual Autoregressive Model for Precise Video Editing,2026-09-18 00:00:00+00:00,7.34,6.248,658,524,134,7.5,7.5,7.0,7.5,7.0,7.0,7.5,7.0,6.5,7.0,7.5,6.0,0.755,Hunan University; Nankai University; Shandong University; South China University of Technology; Sun Yat-sen University; Tsinghua University,False,none
198476,2609.21605,https://arxiv.org/abs/2609.21605,Trading Depth for Time in Recurrent Transformers,2026-09-18 00:00:00+00:00,7.32,5.7376,680,814,-134,7.5,7.0,7.5,7.5,7.0,7.5,7.0,6.0,5.5,7.0,7.5,6.0,0.7166666666666667,Microsoft; University of Wisconsin–Madison,False,none
199162,2609.22752,https://arxiv.org/abs/2609.22752,D-IMPL: A Diffusion-based Solver for Parameterized BBOs,2026-09-19 00:00:00+00:00,7.28,5.6144,713,847,-134,7.5,7.5,6.5,7.0,8.0,6.5,7.5,7.0,4.5,5.0,7.5,6.0,0.6033333333333334,Harvard University,False,none
200423,2609.24308,https://arxiv.org/abs/2609.24308,HappyWorld-Bench,2026-09-21 00:00:00+00:00,8.06,6.697,147,281,-134,8.0,8.0,8.0,8.0,8.5,8.0,7.5,7.0,6.5,7.5,8.0,7.5,0.7883333333333333,Alibaba Group (China); Nanjing University; Peking University; Tsinghua University,False,none
200694,2609.24862,https://arxiv.org/abs/2609.24862,When Tomorrow Becomes Today: Self-Evolving Policies for Agentic Time-Series Forecasting,2026-09-21 00:00:00+00:00,7.38,6.3008,636,502,134,7.5,7.0,7.5,7.5,7.5,7.0,7.0,7.0,6.5,7.5,7.5,6.5,0.76,Chinese University of Hong Kong; Tsinghua University,False,none
199268,2510.13095,https://arxiv.org/abs/2510.13095,Retrieval-in-the-Chain: Bootstrapping Large Language Models for Generative Retrieval,2026-09-19 00:00:00+00:00,6.98,5.9312,853,721,132,7.0,6.5,7.5,7.0,7.0,7.0,7.0,6.5,6.0,7.0,7.5,6.0,0.7666666666666666,Chinese Academy of Sciences; Institute of Computing Technology; University of Chinese Academy of Sciences,False,none
197966,2609.21001,https://arxiv.org/abs/2609.21001,On the Limits of Maximal Coding Rate Reduction for Out-of-Distribution Generalisation,2026-09-17 00:00:00+00:00,7.1,5.2316,807,938,-131,7.5,7.0,6.5,7.0,7.5,6.5,7.5,6.5,4.0,6.0,8.0,4.0,0.5833333333333334,University of Sheffield,False,none
199191,2404.05880,https://arxiv.org/abs/2404.05880,Eraser: Jailbreaking Defense in Large Language Models via Unlearning Harmful Knowledge,2026-09-20 00:00:00+00:00,7.04,4.9612,837,968,-131,7.0,7.0,7.5,7.0,6.5,6.0,6.5,6.0,6.0,6.5,6.5,3.0,0.6933333333333334,Beihang University; South China University of Technology,False,none
196501,2609.18471,https://arxiv.org/abs/2609.18471,First Token Matters: Understanding Safety Collapse in Large Reasoning Models,2026-09-16 00:00:00+00:00,7.44,5.9619,569,699,-130,7.5,7.5,7.5,7.5,7.0,5.5,7.0,7.0,7.0,7.5,7.5,4.5,0.73,Guangzhou University; Harbin Institute of Technology,False,none
198256,2609.21181,https://arxiv.org/abs/2609.21181,Implicit Rule Induction with Test-Time Task Embeddings in ARC-like Tasks,2026-09-18 00:00:00+00:00,6.74,5.7817,928,798,130,7.0,7.0,5.5,6.5,8.0,7.5,7.5,6.5,4.0,6.5,8.0,6.5,0.7233333333333334,Santa Fe Institute; University of Liège,False,none
198638,2609.21942,https://arxiv.org/abs/2609.21942,When Should a Failing Robot Ask? Initiating Corrective Human-Robot Dialogue from Audited Sensor Evidence,2026-09-18 00:00:00+00:00,7.54,6.5305,498,368,130,7.5,7.5,7.0,8.0,8.0,8.0,7.0,6.5,6.5,8.0,8.0,7.5,0.755,University of Illinois Urbana-Champaign,False,none
199073,2609.22587,https://arxiv.org/abs/2609.22587,React When You Need To: Event-Triggered Asynchronous Inference for VLA Policies,2026-09-18 00:00:00+00:00,6.9,5.8617,885,755,130,7.0,6.0,8.0,7.0,6.5,5.5,7.5,6.5,7.0,7.0,7.0,4.5,0.7033333333333334,Technical University of Munich,False,none
